FACLID21	JURDID	STATE	COUNTY	FACLNAME	STRATUM	WEIGHT	CONFPOP	V19	NCONPOP	V21	TOTPOP	V23	NONCIT	V25	QWKNDR	WEEKNDR	V28	ADMALE	V30	ADFEML	V32	JUVMALE	V34	JUVFEML	V36	TOTGEND	V38	JUVADS	V40	CONVMALE	V42	CONVFML	V44	UNCONVML	V46	UNCONVFM	V48	TOTADCNV	V50	WHITE	V52	BLACK	V54	HISP	V56	AMINDALK	V58	ASIAN	V60	HAWPAC	V62	TWORACE	TWORACEF	RACESPEC	OTRACE	V65	RACEDK	RACEDKF	TOTRACE	V67	MARSHAL	V69	FBOP	V69F	ICE	V69I	BIA	V69B	OTRSPEC	OTRAUTH	V69OF	YOURST	V71	OTRST	V73	LOCSTATE	V75	LOCOTRST	V77	TOTAUTH	V79	ADMITS	V82	DSCGH	V85	PEAKDATE	DAYINMT	V87	ADP	V89	RATCAP	V91	ELECMON	V93	HOMDTN	V95	COMMSVC	V97	DAYRPTG	V99	PRETSUP	V101	WKPROG	V103	DRUGPROG	V105	PROGSPEC	OTRPROG	V108	TOTNONCF	V110	ADMLNCNF	V112	ADFMNCNF	V114	JVMLNCNF	V116	JVFMNCNF	V118	NCNFGNDR	V120	CONVNCNF	V122	UNCNVNCF	V124	TOTCNVST	V126	NCONPOP2
398023023063000000000	398023023	39	DELAWARE COUNTY	GEORGE W. HILL CORR FAC.- THE GEO GROUP, INC	1	1	1848	0	0	0	1848	0	15	0	1	93	0	1643	0	183	0	22	0	0	0	1848	0	22	0	407	0	47	0	1258	0	136	0	1848	0	774	0	1006	0	59	0	0	0	9	0	0	0	0	0	 	0	0	0	0	1848	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	5	0	0	0	5	0	197	0	215	0	23	1848	1	1835	0	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93
441061061061000000000	441061061	44	DENTON COUNTY	DENTON COUNTY DETENTION CENTER	1	1	1134	0	0	0	1134	0	14	0	1	79	0	975	0	159	0	0	0	0	0	1134	0	0	0	341	0	59	0	634	0	100	0	1134	0	711	0	226	0	193	0	0	0	4	0	0	0	0	0	 	0	0	0	0	1134	0	51	0	0	0	14	0	0	0	 	0	0	69	0	0	0	10	0	0	0	144	0	323	0	361	0	25	1160	0	1085	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
062016001061000000000	062016001	06	DENVER COUNTY	DENVER COUNTY JAIL	1	1	2299	0	9	0	2308	0	0	9	2	0	0	1980	0	308	0	11	0	0	0	2299	0	11	0	707	0	108	0	1284	1	200	1	2299	0	668	0	661	0	655	0	26	0	15	0	0	0	0	0	Other	3	0	271	0	2299	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	23	2416	0	2380	0	1792	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	9	0	9	0	0	0	0	0	0	0	9	0	9	0	0	0	9	0	9
381009009062000000000	381009009	38	DESCHUTES COUNTY	DESCHUTES COUNTY CORRECTIONAL FACILITY	8	2.7519	234	0	0	0	234	0	12	1	2	0	0	200	0	34	0	0	0	0	0	234	0	0	0	52	0	11	0	148	0	23	0	234	0	216	1	4	1	12	1	2	1	0	1	0	1	0	1	 	0	1	0	1	234	0	0	0	0	0	12	1	0	0	 	0	0	0	0	0	0	0	0	0	0	12	0	114	0	109	0	29	236	0	194	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251017017061000000000	251017017	25	DESOTO COUNTY	DESOTO COUNTY JAIL	2	2.4167	398	0	0	0	398	0	8	0	2	0	0	334	0	43	0	18	0	3	0	398	0	0	0	74	0	11	0	278	1	35	1	398	0	238	1	155	1	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	398	0	0	9	0	9	0	9	0	9	 	0	8	0	9	0	9	0	9	0	9	0	9	194	0	209	0	17	463	0	390	1	402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441063063061000000000	441063063	44	DICKENS COUNTY	DICKENS COUNTY JAIL	7	1.4136	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	6	0	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448063063062000000000	448063063	44	DICKENS COUNTY	DICKENS COUNTY CORRECTIONAL CENTER - GEO	7	1.4136	455	0	0	0	455	0	151	1	2	0	0	429	0	26	0	0	0	0	0	455	0	0	0	210	0	2	0	219	1	24	1	455	0	54	0	72	0	329	0	0	0	0	0	0	0	0	0	 	0	0	0	0	455	0	289	0	32	0	0	0	0	0	 	0	0	0	0	0	0	133	0	1	0	455	0	87	0	80	0	26	471	0	400	1	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231022022061000000000	231022022	23	DICKINSON COUNTY	DICKINSON COUNTY JAIL	4	7.5625	79	0	0	0	79	0	1	0	1	0	0	68	0	11	0	0	0	0	0	79	0	0	9	44	0	7	0	24	0	4	0	79	0	75	1	3	1	0	0	0	0	1	0	0	0	0	9	 	0	0	0	0	79	0	0	0	0	0	1	0	0	0	 	0	0	1	0	0	0	0	0	0	0	2	0	2	0	4	0	27	89	0	80	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411017017061000000000	411017017	41	DILLON COUNTY	DILLON COUNTY DETENTION CENTER	8	2.7519	158	0	0	0	158	0	10	0	2	0	0	147	1	11	0	0	0	0	0	158	0	0	0	40	0	0	0	107	1	11	0	158	0	38	0	105	0	10	0	5	0	0	0	0	0	0	0	 	0	0	0	0	158	0	80	0	0	0	0	0	0	0	 	0	0	24	0	0	0	0	0	0	0	104	0	135	0	150	0	7	179	0	160	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092001001060600000000	092001001	09	DISTRICT OF COLUMBIA	D.C. DEPT OF CORRECTIONS	1	1	3046	0	0	0	3046	0	109	0	1	35	0	2680	0	341	0	25	0	0	0	3046	0	25	0	1499	0	199	0	1206	0	142	0	3046	0	86	0	2731	0	143	0	0	0	3	0	0	0	0	0	Other	40	0	43	0	3046	0	625	0	8	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	633	0	371	0	319	0	29	3072	0	3012	0	3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
491009009061000000000	491009009	49	DODDRIDGE COUNTY	NORTH CENTRAL REGIONAL JAIL	12	1	532	0	0	0	532	0	0	0	1	4	0	465	0	67	0	0	0	0	0	532	0	0	0	218	0	34	0	247	0	33	0	532	0	464	0	67	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	532	0	16	0	0	0	0	0	0	0	 	0	0	114	0	0	0	0	0	0	0	130	0	104	0	95	0	29	537	0	494	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
501014014061000000000	501014014	50	DODGE COUNTY	DODGE COUNTY JAIL	7	1.4136	449	0	22	0	471	0	166	0	1	1	0	419	0	26	0	4	0	0	0	449	0	4	0	97	0	11	0	326	0	15	0	449	0	183	0	85	0	161	0	2	0	18	0	0	0	0	0	 	0	0	0	0	449	0	117	0	0	0	166	0	0	0	 	0	0	1	0	0	0	0	0	0	0	284	0	118	0	47	0	25	490	0	458	0	470	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	22	0	17	0	5	0	0	0	0	0	22	0	22	0	0	0	22	0	23
321007007061000000000	321007007	32	DONA ANA COUNTY	DONA ANA COUNTY DETENTION CENTER	1	1	936	0	0	0	936	0	346	1	2	0	0	813	0	97	0	21	0	5	0	936	0	2	1	92	1	27	1	742	1	75	1	936	0	457	0	31	0	440	0	7	0	1	0	0	0	0	0	 	0	0	0	0	936	0	299	0	0	0	0	0	0	0	 	0	0	637	0	0	0	0	0	0	0	936	0	228	0	213	0	27	936	1	941	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411018018061000000000	411018018	41	DORCHESTER COUNTY	DORCHESTER COUNTY JAIL	7	1.4136	256	0	0	0	256	0	0	9	1	4	0	235	0	21	0	0	0	0	0	256	0	0	8	64	0	7	0	171	0	14	0	256	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	256	0	256	0	0	9	0	9	0	9	0	9	 	0	0	6	0	0	0	0	9	0	9	6	0	172	1	159	1	16	307	0	242	1	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
012035004061000000000	012035004	01	DOTHAN CITY	DOTHAN CITY JAIL	9	5.5377	92	0	0	0	92	0	0	0	1	10	1	69	0	23	0	0	0	0	0	92	0	0	0	28	0	9	0	41	0	14	0	92	0	25	0	66	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	92	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	143	0	123	0	29	99	0	69	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
111047047061000000000	111047047	11	DOUGHERTY COUNTY	DOUGHERTY COUNTY JAIL	1	1	900	0	0	0	900	0	0	0	1	15	0	761	0	134	0	4	0	1	0	900	0	5	0	243	0	54	0	522	0	81	0	900	0	153	0	746	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	900	0	12	0	0	0	0	0	0	0	 	0	0	113	0	0	0	0	0	0	0	125	0	215	0	209	0	28	916	0	811	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
111048048061000000000	111048048	11	DOUGLAS COUNTY	DOUGLAS COUNTY JAIL	1	1	660	0	0	1	660	0	0	0	2	0	0	551	0	109	0	0	0	0	0	660	0	0	0	225	0	19	0	326	1	90	1	660	0	285	0	375	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	660	0	0	0	0	0	0	0	0	0	 	0	0	128	0	0	0	26	0	0	0	154	0	204	0	209	0	0	0	9	662	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281028028060000018500	281028028	28	DOUGLAS COUNTY	DOUGLAS DEPT OF CORRECTIONS	1	1	1301	0	48	0	1349	0	230	0	2	0	0	1124	0	177	0	0	0	0	0	1301	0	0	0	179	0	32	0	945	1	145	1	1301	0	536	0	547	0	190	0	23	0	5	0	0	0	0	0	 	0	0	0	0	1301	0	119	0	0	0	155	0	0	0	 	0	8	16	0	1	0	5	0	3	0	299	0	442	0	450	0	29	1310	0	1276	0	1429	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	8	48	0	37	0	11	0	0	0	0	0	48	0	48	0	0	0	48	0	48
381010010061000000000	381010010	38	DOUGLAS COUNTY	DOUGLAS COUNTY CORRECTIONS	8	2.7519	183	0	6	0	189	0	0	9	2	0	0	153	0	29	0	1	0	0	0	183	0	1	0	83	0	8	0	71	0	21	0	183	0	173	0	2	0	8	0	0	8	0	8	0	8	0	8	 	0	8	0	8	183	0	0	8	0	8	6	0	0	8	 	0	8	2	0	9	0	12	0	1	0	30	0	126	0	121	0	23	192	0	185	1	283	0	6	0	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	6	0	4	0	2	0	0	0	0	0	6	0	6	0	0	0	6	0	6
141022022061000000000	141022022	14	DU PAGE COUNTY	DU PAGE COUNTY JAIL	1	1	891	0	0	0	891	0	165	0	1	4	0	784	0	94	0	11	0	2	0	891	0	13	0	185	0	23	0	610	1	73	1	891	0	618	0	266	0	0	0	0	0	4	0	0	0	0	0	 	0	0	3	0	891	0	0	0	0	0	90	0	0	0	 	0	0	40	0	0	0	88	0	4	0	222	0	415	0	317	0	2	915	0	824	0	762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
451007007061000000000	451007007	45	DUCHESNE COUNTY	DUCHESNE COUNTY JAIL	8	2.7519	150	0	0	0	150	0	5	0	1	2	0	142	0	8	0	0	0	0	0	150	0	0	0	125	0	2	0	17	0	6	0	150	0	112	0	6	0	0	0	29	0	2	0	0	0	0	0	 	0	0	1	0	150	0	0	0	0	0	2	0	9	0	 	0	0	92	0	0	0	0	0	0	0	103	0	33	0	46	0	19	162	0	155	0	220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
341032032062000000000	341032032	34	DURHAM COUNTY	DURHAM COUNTY JAIL	1	1	673	0	7	0	680	0	19	0	1	4	0	584	0	58	0	28	0	3	0	673	0	31	0	89	0	14	0	523	0	47	0	673	0	77	0	519	0	77	0	0	0	0	0	0	0	0	0	 	0	0	0	0	673	0	0	0	1	0	19	0	0	0	 	0	0	4	0	3	0	0	0	0	0	27	0	278	0	248	0	30	673	0	629	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAFEKEEPING	7	0	7	0	6	0	1	0	0	0	0	0	7	0	0	0	7	0	7	0	11
192017002060100000000	192017002	19	EAST BATON ROUGE CITY	EAST BATON ROUGE PRISON	1	1	1690	1	0	0	1690	0	20	1	1	3	1	1449	0	241	0	0	0	0	0	1690	0	0	0	120	0	28	0	1329	0	213	0	1690	0	338	1	1242	1	100	1	0	9	10	1	0	1	0	1	 	0	1	0	1	1690	0	13	0	0	0	0	0	0	0	 	0	0	68	0	0	0	0	0	0	0	81	0	308	0	328	0	20	1736	0	1627	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
191018017061000000000	191018017	19	EAST CARROLL PARISH	EAST CARROLL DETENTION CENTER	1	1	1151	0	0	0	1151	0	0	9	2	0	0	897	0	254	0	0	0	0	0	1151	0	0	0	852	1	203	1	45	1	51	1	1151	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1151	0	1151	0	0	0	0	0	0	0	0	0	 	0	0	1032	1	0	0	0	9	0	0	1032	0	0	9	0	9	0	0	9	1078	1	1182	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362018017061000000000	362018017	36	EAST CLEVELAND CITY	EAST CLEVELAND CITY JAIL	10	15.7	30	0	0	0	30	0	0	0	1	0	0	25	0	5	0	0	0	0	0	30	0	0	0	19	1	0	1	6	1	5	0	30	0	4	1	26	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	9	20	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112060004061000000000	112060004	11	EAST POINT CITY	EAST POINT CITY JAIL	9	5.5377	45	0	65	0	110	0	1	0	1	56	0	35	0	7	0	3	0	0	0	45	0	3	0	23	0	3	0	15	0	4	1	45	0	1	0	43	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	45	0	1	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	5	0	86	1	91	1	30	45	1	69	0	109	1	0	0	0	0	65	0	0	0	0	0	0	0	0	0	 	0	0	65	0	49	0	16	0	0	0	0	0	65	0	0	1	65	1	65	1	121
441068068062000000000	441068068	99	ECTOR COUNTY	ECTOR COUNTY JAIL	1	1	614	0	0	0	614	0	18	0	2	0	0	458	0	144	0	11	0	1	0	614	0	12	0	120	0	22	0	349	0	123	0	614	0	210	0	134	0	269	0	1	0	0	0	0	0	0	0	 	0	0	0	0	614	0	49	0	4	0	0	0	0	0	 	0	0	28	0	0	0	3	1	0	0	84	1	256	0	238	0	26	630	0	589	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341033033061000000000	341033033	34	EDGECOMBE COUNTY	EDGECOMBE COUNTY JAIL	3	4.2917	300	0	0	0	300	0	0	0	1	7	0	267	0	26	0	7	0	0	0	300	0	0	0	25	0	5	0	249	1	21	1	300	0	53	0	221	0	26	0	0	0	0	0	0	0	0	0	 	0	0	0	0	300	0	100	0	0	0	0	0	0	0	 	0	0	200	0	0	0	0	0	0	0	300	0	105	0	67	0	30	300	0	282	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
111051051060100000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY PRISON	7	1.4136	243	0	0	8	243	0	0	0	2	0	0	243	0	0	0	0	0	0	0	243	0	0	8	243	0	0	0	0	0	0	0	243	0	61	0	182	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	243	0	0	0	0	0	0	0	0	0	 	0	0	243	0	0	0	1	0	0	0	244	0	7	0	4	0	25	246	0	236	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111051051061000000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY JAIL	7	1.4136	115	0	0	0	115	0	2	0	1	4	0	100	0	15	0	0	0	0	0	115	0	0	0	28	0	6	0	72	0	9	0	115	0	75	0	38	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	115	0	0	0	0	0	0	0	0	0	U.S. ARMY	1	0	28	0	1	0	7	0	1	0	38	0	34	0	3	0	29	116	0	95	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
141025025061000000000	141025025	14	EFFINGHAM COUNTY	EFFINGHAM COUNTY JAIL	9	5.5377	50	0	0	0	50	0	0	0	1	1	0	39	1	11	1	0	0	0	0	50	0	0	0	11	0	7	0	28	0	4	0	50	0	45	0	2	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	50	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	4	0	0	0	4	0	54	0	54	0	29	55	0	45	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
061021020060000004400	061021020	06	EL PASO COUNTY	EL PASO COUNTY	1	1	1548	0	0	0	1548	0	54	0	1	7	0	1341	0	203	0	4	0	0	0	1548	0	4	0	964	0	130	0	381	1	73	1	1548	0	784	0	347	0	385	0	12	0	17	0	0	0	0	0	 	0	0	3	0	1548	0	7	0	4	0	77	0	0	0	Military Justice	23	0	355	0	0	0	0	0	0	0	466	0	435	0	459	0	23	1548	1	1533	0	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
068021020067000000000	068021020	06	EL PASO COUNTY	COMCOR, INC (WORK REL, DIVERSION, TRANS.)	1	1	300	0	498	0	798	0	0	0	2	0	0	211	0	89	0	0	0	0	0	300	0	0	8	211	0	89	0	0	0	0	0	300	0	180	1	47	1	64	1	3	1	5	1	0	1	1	1	 	0	0	0	0	300	0	0	0	19	0	0	0	0	0	 	0	0	244	0	0	0	0	0	0	0	263	0	16	0	10	0	26	302	0	286	0	356	0	212	0	133	1	0	0	88	0	0	0	0	0	41	1	UNKNOWN	24	1	498	0	378	0	120	0	0	0	0	0	498	0	498	0	0	0	498	0	498
441071071061000000000	441071071	44	EL PASO COUNTY	EL PASO COUNTY DETENTION FACILITY	1	1	2351	0	0	0	2351	0	730	0	1	74	0	2057	0	246	0	44	0	4	0	2351	0	48	0	528	0	55	0	1573	0	195	0	2351	0	209	0	164	0	1971	0	1	0	5	0	0	0	0	0	 	0	0	1	0	2351	0	558	0	0	0	0	0	0	0	 	0	0	64	0	0	0	7	0	3	0	632	0	864	0	978	0	9	2351	1	2226	0	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
151020020061000000000	151020020	15	ELKHART COUNTY	ELKHART COUNTY SECURITY CENTER (JAIL)	1	1	1137	1	46	0	1183	1	60	0	1	76	0	983	1	148	1	6	0	0	0	1137	1	6	0	357	1	57	1	632	1	91	1	1137	1	622	1	372	1	142	1	0	0	1	0	0	0	0	0	 	0	0	0	0	1137	0	4	1	0	0	0	0	0	0	 	0	0	20	1	0	0	20	1	2	1	46	1	201	1	177	1	30	1137	1	1080	1	1250	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	46	1	40	1	6	0	0	0	0	0	46	0	46	0	0	0	46	0	122
441070070061000000000	441070070	44	ELLIS COUNTY	ELLIS COUNTY JAIL	7	1.4136	360	0	0	0	360	0	0	0	2	0	0	308	0	52	0	0	0	0	0	360	0	0	0	52	0	15	0	256	0	37	0	360	0	110	0	175	0	75	0	0	0	0	0	0	0	0	0	 	0	0	0	0	360	0	0	0	0	0	0	0	0	0	 	0	0	40	0	0	0	82	0	0	0	122	0	110	0	103	0	9	366	0	320	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
011026026061000000000	011026026	01	ELMORE COUNTY	ELMORE COUNTY JAIL	7	1.4136	273	0	0	0	273	0	5	1	1	3	1	247	0	26	0	0	0	0	0	273	0	0	0	123	1	13	1	124	1	13	1	273	0	118	0	136	0	19	0	0	0	0	0	0	0	0	0	 	0	0	0	0	273	0	14	0	3	0	0	0	0	0	 	0	0	13	0	0	0	41	0	0	0	71	0	52	1	50	1	0	0	9	265	1	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
472137801061000000000	472137801	47	EMPORIA CITY	SOUTHSIDE REGIONAL JAIL	12	1	205	0	0	0	205	0	10	1	1	5	0	174	0	29	0	2	0	0	0	205	0	2	0	113	1	12	1	63	1	17	1	205	0	51	1	139	1	13	1	0	0	1	1	1	1	0	1	 	0	1	0	1	205	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	73	1	1	0	74	1	39	0	37	0	27	209	0	200	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
361022022061000000000	361022022	36	ERIE COUNTY	ERIE COUNTY JAIL	9	5.5377	114	0	0	0	114	0	1	0	2	0	0	100	0	14	0	0	0	0	0	114	0	0	0	10	0	3	0	90	1	11	1	114	0	57	0	53	0	3	0	0	0	1	0	0	0	0	0	 	0	0	0	0	114	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	0	0	3	0	111	0	104	0	3	130	0	116	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391025025060000013300	391025025	39	ERIE COUNTY	ERIE COUNTY	1	1	605	0	1	0	606	0	7	0	2	0	0	514	0	85	0	6	0	0	0	605	0	4	0	181	0	24	0	339	0	61	0	605	0	336	0	231	0	36	0	0	0	1	0	0	0	0	0	ALL OTHERS	1	0	0	0	605	0	15	0	0	0	7	0	0	0	 	0	0	9	0	0	0	5	0	0	0	36	0	98	0	80	0	15	628	0	672	0	900	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1
331015014060100000000	331015014	33	ERIE COUNY	ERIE COUNY CORRECTIONAL FACILITY	1	1	1460	0	0	0	1460	0	0	0	1	21	0	1225	0	127	0	96	0	12	0	1460	0	108	0	528	0	31	0	793	0	108	0	1460	0	596	0	758	0	0	8	15	0	3	0	0	0	0	9	 	0	0	88	0	1460	0	11	0	0	0	0	0	0	0	 	0	0	6	0	0	0	0	0	0	0	17	0	645	0	601	0	3	1503	0	1442	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
101017017060000005200	101017017	10	ESCAMBIA COUNTY	ESCAMBIA COUNTY	1	1	1798	0	0	0	1798	0	0	9	2	0	0	1537	0	230	0	30	0	1	0	1798	0	30	0	537	0	95	0	1030	1	136	1	1798	0	797	0	946	0	51	0	0	0	4	0	0	8	0	8	 	0	8	0	8	1798	0	37	0	2	0	21	0	0	8	 	0	8	0	8	0	8	0	8	0	8	60	0	355	0	313	0	10	1820	0	1835	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291005005061000000000	291005005	29	ESMERALDA COUNTY	ESMERALDA COUNTY JAIL	10	15.7	2	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	18	4	0	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221005005061000000000	221005005	22	ESSEX COUNTY	ESSEX COUNTY CORRECTION FACILITY	1	1	1298	0	0	0	1298	0	0	9	1	0	0	1298	0	0	0	0	0	0	0	1298	0	0	8	605	0	0	0	693	0	0	0	1298	0	0	0	131	1	0	0	0	0	19	1	0	0	0	0	Other	97	0	1051	0	1298	0	45	0	2	0	25	0	0	0	 	0	0	0	0	0	0	0	9	0	8	72	0	194	0	187	0	30	1298	0	1242	0	1063	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
